Timestamp,EventType,Name,FullPath,OldFullPath,Extension,Length,CreationTime,LastWriteTime
"2026-01-14T18:38:53.7784129+01:00","Created","CC_jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\CC_jfi-ipat-hioki_test.csv","",".csv",530,"2026-01-14T18:38:53.5596688+01:00","2026-01-14T18:38:53.5596688+01:00"
"2026-01-14T18:38:53.8409111+01:00","Changed","CC_jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\CC_jfi-ipat-hioki_test.csv","",".csv",530,"2026-01-14T18:38:53.5596688+01:00","2026-01-14T18:38:53.5596688+01:00"
"2026-01-14T18:39:15.9827707+01:00","Created","jfi-ipat-hioki_test_20260114183851.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114183851.csv","",".csv",2954,"2026-01-14T18:39:15.8109050+01:00","2026-01-14T18:39:15.8109050+01:00"
"2026-01-14T18:39:15.9983983+01:00","Changed","jfi-ipat-hioki_test_20260114183851.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114183851.csv","",".csv",2954,"2026-01-14T18:39:15.8109050+01:00","2026-01-14T18:39:15.8109050+01:00"
"2026-01-14T18:39:17.0472403+01:00","Deleted","jfi-ipat-hioki_test_20260114183851.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114183851.csv","","",,"",""
"2026-01-14T18:39:21.5314598+01:00","Created","jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test.csv","",".csv",888,"2026-01-14T18:39:21.5002082+01:00","2026-01-14T18:39:21.5002082+01:00"
"2026-01-14T18:39:21.5314598+01:00","Changed","jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test.csv","",".csv",888,"2026-01-14T18:39:21.5002082+01:00","2026-01-14T18:39:21.5002082+01:00"
"2026-01-14T18:39:43.6800010+01:00","Changed","CC_jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\CC_jfi-ipat-hioki_test.csv","",".csv",830,"2026-01-14T18:38:53.5596688+01:00","2026-01-14T18:39:43.5862545+01:00"
"2026-01-14T18:40:05.8198550+01:00","Created","jfi-ipat-hioki_test_20260114183941.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114183941.csv","",".csv",2967,"2026-01-14T18:40:05.8042304+01:00","2026-01-14T18:40:05.8042304+01:00"
"2026-01-14T18:40:05.8198550+01:00","Changed","jfi-ipat-hioki_test_20260114183941.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114183941.csv","",".csv",2967,"2026-01-14T18:40:05.8042304+01:00","2026-01-14T18:40:05.8042304+01:00"
"2026-01-14T18:40:12.7596258+01:00","Changed","jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test.csv","",".csv",1139,"2026-01-14T18:39:21.5002082+01:00","2026-01-14T18:40:12.7127506+01:00"
"2026-01-14T18:40:24.6276895+01:00","Changed","CC_jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\CC_jfi-ipat-hioki_test.csv","",".csv",1137,"2026-01-14T18:38:53.5596688+01:00","2026-01-14T18:40:24.4714439+01:00"
"2026-01-14T18:40:46.7728089+01:00","Created","jfi-ipat-hioki_test_20260114184022.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114184022.csv","",".csv",2948,"2026-01-14T18:40:46.6946838+01:00","2026-01-14T18:40:46.6946838+01:00"
"2026-01-14T18:40:46.7728089+01:00","Changed","jfi-ipat-hioki_test_20260114184022.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test_20260114184022.csv","",".csv",2948,"2026-01-14T18:40:46.6946838+01:00","2026-01-14T18:40:46.6946838+01:00"
"2026-01-14T18:40:57.3681946+01:00","Changed","jfi-ipat-hioki_test.csv","C:\Users\Hioki\Desktop\Upload\jfi-ipat-hioki_test.csv","",".csv",1390,"2026-01-14T18:39:21.5002082+01:00","2026-01-14T18:40:57.3525677+01:00"
